id,question,intent,course,course_code,branch,semester,unit
4748,What should I do about a bad professor? - My professor has not and will not hand out a syllabus (I have asked as well as others). I have a very vague idea about how grades will be ca,curriculum_syllabi_and_regulations,,,,,
4955,Possibility of skipping lower level prerequisites for graduate math application?,curriculum_syllabi_and_regulations,,,,,
24244,Taking credit for supervising a PhD student while I am a postdoc,curriculum_syllabi_and_regulations,,,,,
21024,"Missing final exam due to exhaustion? - A student is asking for an alternative exam because he was ""completely exhausted"" due to overwork the last month or so of the semester, incl",curriculum_syllabi_and_regulations,,,,,
28095,"During college I was in an accident, changed majors & took a tough schedule, my GPA is low & no recs from a prof, is grad school still an option?",curriculum_syllabi_and_regulations,,,,,
12586,Example of educational theory not taken in account in e-learning software?,curriculum_syllabi_and_regulations,,,,,
18496,"Former professor wants an update to write a recommendation letter, should I include a bad grade?",curriculum_syllabi_and_regulations,,,,,
13493,Entering PhD with bad masters grades and no thesis,curriculum_syllabi_and_regulations,,,,,
7726,"Professor not replying to emails - My professor assigned a final paper due the 12th, and while our exam period extends to the 23rd of December, all my exams were scheduled on",curriculum_syllabi_and_regulations,,,,,
11201,How to regrade an exam that was too difficult?,curriculum_syllabi_and_regulations,,,,,
5362,"As a department head, what to do if a professor leaves without giving out grades?",curriculum_syllabi_and_regulations,,,,,
7690,Is there a standard system example for writing papers which introduce a newly developed programming language?,curriculum_syllabi_and_regulations,,,,,
7086,How to keep track of attendance and student-submitted excuses for absences?,curriculum_syllabi_and_regulations,,,,,
32805,Should Self-Assessments be Scored? (not Graded),curriculum_syllabi_and_regulations,,,,,
21901,Clarification on taking Calculus subjects as prerequisites for Economics classes?,curriculum_syllabi_and_regulations,,,,,
18912,How does a low quantitative score on GRE general exam affect admissions to mathematics PhD programs?,curriculum_syllabi_and_regulations,,,,,
2344,What is the chance of making a successful appeal to dismissal decision from a PhD program after failing the qualifying exam in the 2nd attempt?,curriculum_syllabi_and_regulations,,,,,
13486,How do I give credit to some image I included in my paper?,curriculum_syllabi_and_regulations,,,,,
18534,"How to cite editorial article? - If admins allow me I would like to put a link, https://www.nature.com/nnano/journal/v11/n9/full/nnano.2016.180.html  as a example, I dont kn",curriculum_syllabi_and_regulations,,,,,
17503,Should I explain a single bad grade in my personal statement?,curriculum_syllabi_and_regulations,,,,,
20566,Can external examiners be from research institutes?,curriculum_syllabi_and_regulations,,,,,
9560,Where to Place Master-class Certificates in Curriculum Vitae?,curriculum_syllabi_and_regulations,,,,,
30617,Does time taken and a poor grade for a PHD in Germany destroy chances for a post doc?,curriculum_syllabi_and_regulations,,,,,
27845,Does the Online Learning Platform bring down the importance of Courses and GPA in terms of PhD Admits? (CS USA),curriculum_syllabi_and_regulations,,,,,
22095,Is it good practice to let students consult their text materials during exams?,curriculum_syllabi_and_regulations,,,,,
32936,"French master student, equivalent honours in the UK?",curriculum_syllabi_and_regulations,,,,,
8044,"What does in-major classes mean? - I am starting to fill out my resume and I looked up a few ""recommendations"" on what to do. When it got to the GPA, it mentioned that you can",curriculum_syllabi_and_regulations,,,,,
23998,Do German universities consider high school grades?,curriculum_syllabi_and_regulations,,,,,
27048,Do I inform my Professor that our digital exam isn't recording us?,curriculum_syllabi_and_regulations,,,,,
2454,"ECTS credits for US teaching credentials - In the southern United States, one of the general requirements for teaching a given course is to have 18 semester hours at the graduate leve",curriculum_syllabi_and_regulations,,,,,
23047,Can an energy drink or chocolate before an exam be useful ? What sort of other edible goods be helpful?,curriculum_syllabi_and_regulations,,,,,
24110,Math PhD after graduating with average grades,curriculum_syllabi_and_regulations,,,,,
22152,Are athletes' college degrees discounted by employers and graduate school admissions?,curriculum_syllabi_and_regulations,,,,,
9864,What is Summa cum Laude and how do you get it? (USA),curriculum_syllabi_and_regulations,,,,,
33333,"What does 'to mark' mean in the UK? - It is just to evaluate what is right and wrong in a script (i.e., an exam or problem sheet completed by a student), and making notes and com",curriculum_syllabi_and_regulations,,,,,
32111,"My university's policy is to consider only the most recent grade for a failed course that has been retaken, how should I declare my GPA?",curriculum_syllabi_and_regulations,,,,,
7414,"How is cumulative GPA calculated? - This might be a dumb question, but since I couldn't find what I am looking for, I decided to ask here. I think that cumulative GPA is the av",curriculum_syllabi_and_regulations,,,,,
28752,Is it more ethical to hire a tutor to prepare or to cheat on a test?,curriculum_syllabi_and_regulations,,,,,
15448,Can low score in GRE hurt the application with good GPA for top graduate school in US,curriculum_syllabi_and_regulations,,,,,
29619,Coursea.org? Comparable to actual college level credit?,curriculum_syllabi_and_regulations,,,,,
25245,What tool or process can I use to see revisions on papers I am grading?,curriculum_syllabi_and_regulations,,,,,
31344,"Effect of ""D"" grade in PhD-level course on job prospects",curriculum_syllabi_and_regulations,,,,,
16687,"For graduate admissions, are difficult classes valued over perfect grades?",curriculum_syllabi_and_regulations,,,,,
24483,"Using a template and no publishing - I would like to know if it is possible to ""publish"" in arXiv a preprint non-intended for publication with a journal template?  Example: make",curriculum_syllabi_and_regulations,,,,,
25450,"What does ""Associate Faculty"" mean? - What does ""Associate Faculty"" mean, as used for example in this job advert headlined     FACULTY AND ASSOCIATE FACULTY POSITIONS   and this",curriculum_syllabi_and_regulations,,,,,
22732,Should I hold the same writing standards for international students as I do for domestic students?,curriculum_syllabi_and_regulations,,,,,
16847,"Value of PhD candidacy (""ABD"") - If one is intending on leaving a graduate program before completing their PhD, is there value in obtaining candidacy status before leaving?",curriculum_syllabi_and_regulations,,,,,
34233,"How do admissions committees perceive poor grades in ""core"" classes in the major, for students with better grades in ""harder"" classes?",curriculum_syllabi_and_regulations,,,,,
26183,"A colleague's CV is taking credit for service that I did, and now we're both on the shortlist for a job. Is there anything that I can do?",curriculum_syllabi_and_regulations,,,,,
5368,Undergraduate prerequisites for a Ph.d. in combinatorics,curriculum_syllabi_and_regulations,,,,,
18082,Dispute over precision with coauthor - I am currently having a disagreement with a coauthor on a paper over the matter of significant figures.  He would like to specify (for examp,curriculum_syllabi_and_regulations,,,,,
7471,How to handle a student who will not accept that he is wrong?,curriculum_syllabi_and_regulations,,,,,
1311,"Failed PhD qualifying exam, must it be mentioned it in SOP? can I ask my advisor not to mentions in recommendation letter?",curriculum_syllabi_and_regulations,,,,,
17545,"I want to participate in a summer research program, but my GPA is not high enough. Should I still apply?",curriculum_syllabi_and_regulations,,,,,
29557,advantages and disadvantages of white-box testing of students assignments?,curriculum_syllabi_and_regulations,,,,,
3616,Exam requires self-imposing a time limit: what should I do when others are likely to use more time?,curriculum_syllabi_and_regulations,,,,,
28300,What is the purpose of getting good grades once in college?,curriculum_syllabi_and_regulations,,,,,
33936,"As a TA, how should I address the professor's difficult curriculum?",curriculum_syllabi_and_regulations,,,,,
10509,How many hours do PhD students work as a TA (total)?,curriculum_syllabi_and_regulations,,,,,
8971,Minimizing cheating in online final exam? - What technologies or techniques are practical for minimizing cheating and collaboration in a University final examination that is to be held,curriculum_syllabi_and_regulations,,,,,
